ticker_and_date,ticker,report_year,ticker_fold,yoy_close_category,label
PTBA_2023,PTBA,2023,7,netral,1
PTPP_2021,PTPP,2021,7,netral,1
PTPP_2022,PTPP,2022,7,rendah,0
PTPP_2023,PTPP,2023,7,rendah,0
PTPW_2022,PTPW,2022,7,netral,1
PTPW_2023,PTPW,2023,7,rendah,0
RISE_2021,RISE,2021,7,tinggi,2
RISE_2022,RISE,2022,7,tinggi,2
RISE_2023,RISE,2023,7,netral,1
SAFE_2021,SAFE,2021,7,tinggi,2
SAFE_2022,SAFE,2022,7,netral,1
SAFE_2023,SAFE,2023,7,tinggi,2
SCNP_2023,SCNP,2023,7,rendah,0
SDMU_2021,SDMU,2021,7,tinggi,2
SDMU_2022,SDMU,2022,7,rendah,0
SDMU_2023,SDMU,2023,7,rendah,0
SMDM_2021,SMDM,2021,7,tinggi,2
SMDM_2022,SMDM,2022,7,netral,1
SMDM_2023,SMDM,2023,7,netral,1
SMMT_2021,SMMT,2021,7,tinggi,2
SMMT_2022,SMMT,2022,7,netral,1
SMMT_2023,SMMT,2023,7,rendah,0
SMRU_2021,SMRU,2021,7,netral,1
SMRU_2022,SMRU,2022,7,netral,1
SMRU_2023,SMRU,2023,7,netral,1
SSMS_2021,SSMS,2021,7,tinggi,2
SSMS_2022,SSMS,2022,7,netral,1
SSMS_2023,SSMS,2023,7,rendah,0
TBIG_2021,TBIG,2021,7,netral,1
TBIG_2022,TBIG,2022,7,rendah,0
TBIG_2023,TBIG,2023,7,netral,1
TLKM_2023,TLKM,2023,7,rendah,0
TRIN_2022,TRIN,2022,7,rendah,0
TRIN_2023,TRIN,2023,7,rendah,0
TRIS_2021,TRIS,2021,7,tinggi,2
TRIS_2022,TRIS,2022,7,tinggi,2
TRIS_2023,TRIS,2023,7,rendah,0
TSPC_2021,TSPC,2021,7,netral,1
TSPC_2022,TSPC,2022,7,tinggi,2
TSPC_2023,TSPC,2023,7,tinggi,2
WOWS_2022,WOWS,2022,7,netral,1
WOWS_2023,WOWS,2023,7,rendah,0
AGII_2021,AGII,2021,8,tinggi,2
AGII_2022,AGII,2022,8,rendah,0
AGII_2023,AGII,2023,8,netral,1
ALDO_2021,ALDO,2021,8,tinggi,2
ALDO_2022,ALDO,2022,8,rendah,0
ALDO_2023,ALDO,2023,8,tinggi,2
ARTI_2021,ARTI,2021,8,netral,1
ARTI_2022,ARTI,2022,8,netral,1
ARTI_2023,ARTI,2023,8,rendah,0
ASPI_2022,ASPI,2022,8,tinggi,2
ASPI_2023,ASPI,2023,8,tinggi,2
BAPI_2022,BAPI,2022,8,netral,1
BAPI_2023,BAPI,2023,8,netral,1
BIPI_2021,BIPI,2021,8,tinggi,2
BIPI_2022,BIPI,2022,8,tinggi,2
BIPI_2023,BIPI,2023,8,rendah,0
BOSS_2021,BOSS,2021,8,netral,1
BOSS_2022,BOSS,2022,8,netral,1
BUKK_2021,BUKK,2021,8,netral,1
BUKK_2022,BUKK,2022,8,netral,1
BUKK_2023,BUKK,2023,8,netral,1
CAKK_2021,CAKK,2021,8,tinggi,2
CAKK_2022,CAKK,2022,8,tinggi,2
CAKK_2023,CAKK,2023,8,rendah,0
CPRI_2021,CPRI,2021,8,netral,1
CTRA_2021,CTRA,2021,8,netral,1
CTRA_2022,CTRA,2022,8,tinggi,2
CTRA_2023,CTRA,2023,8,netral,1
DKFT_2021,DKFT,2021,8,rendah,0
DKFT_2022,DKFT,2022,8,rendah,0
DKFT_2023,DKFT,2023,8,netral,1
DMAS_2021,DMAS,2021,8,rendah,0
DMAS_2022,DMAS,2022,8,netral,1
DMAS_2023,DMAS,2023,8,netral,1
DPUM_2021,DPUM,2021,8,netral,1
DPUM_2022,DPUM,2022,8,netral,1
DPUM_2023,DPUM,2023,8,rendah,0
DSFI_2021,DSFI,2021,8,tinggi,2
DSFI_2022,DSFI,2022,8,rendah,0
DSFI_2023,DSFI,2023,8,rendah,0
EMDE_2021,EMDE,2021,8,rendah,0
EMDE_2022,EMDE,2022,8,rendah,0
EMDE_2023,EMDE,2023,8,rendah,0
FOOD_2021,FOOD,2021,8,netral,1
FOOD_2022,FOOD,2022,8,rendah,0
FOOD_2023,FOOD,2023,8,tinggi,2
FPNI_2021,FPNI,2021,8,tinggi,2
FPNI_2022,FPNI,2022,8,rendah,0
FPNI_2023,FPNI,2023,8,rendah,0
GLOB_2021,GLOB,2021,8,rendah,0
GLOB_2022,GLOB,2022,8,rendah,0
GLOB_2023,GLOB,2023,8,rendah,0
HADE_2021,HADE,2021,8,netral,1
HADE_2022,HADE,2022,8,rendah,0
HADE_2023,HADE,2023,8,rendah,0
HERO_2021,HERO,2021,8,tinggi,2
HERO_2022,HERO,2022,8,rendah,0
HERO_2023,HERO,2023,8,rendah,0
HITS_2021,HITS,2021,8,tinggi,2
HITS_2022,HITS,2022,8,rendah,0
HITS_2023,HITS,2023,8,rendah,0
IFII_2022,IFII,2022,8,tinggi,2
IFII_2023,IFII,2023,8,netral,1
INPS_2021,INPS,2021,8,rendah,0
INPS_2022,INPS,2022,8,rendah,0
INPS_2023,INPS,2023,8,rendah,0
IPCM_2021,IPCM,2021,8,tinggi,2
IPCM_2022,IPCM,2022,8,netral,1
IPCM_2023,IPCM,2023,8,netral,1
ISAT_2021,ISAT,2021,8,netral,1
ISAT_2022,ISAT,2022,8,tinggi,2
ISAT_2023,ISAT,2023,8,tinggi,2
KDSI_2021,KDSI,2021,8,tinggi,2
KDSI_2022,KDSI,2022,8,tinggi,2
KDSI_2023,KDSI,2023,8,tinggi,2
KIAS_2021,KIAS,2021,8,netral,1
KIAS_2022,KIAS,2022,8,rendah,0
KIAS_2023,KIAS,2023,8,rendah,0
KINO_2021,KINO,2021,8,tinggi,2
KINO_2022,KINO,2022,8,rendah,0
KINO_2023,KINO,2023,8,netral,1
KMDS_2023,KMDS,2023,8,netral,1
KRAS_2021,KRAS,2021,8,rendah,0
KRAS_2022,KRAS,2022,8,rendah,0
KRAS_2023,KRAS,2023,8,rendah,0
LFLO_2023,LFLO,2023,8,netral,1
MBSS_2021,MBSS,2021,8,tinggi,2
MBSS_2022,MBSS,2022,8,tinggi,2
MBSS_2023,MBSS,2023,8,rendah,0
MINA_2021,MINA,2021,8,rendah,0
MINA_2022,MINA,2022,8,netral,1
MINA_2023,MINA,2023,8,rendah,0
MLPL_2021,MLPL,2021,8,rendah,0
MLPL_2022,MLPL,2022,8,rendah,0
MLPL_2023,MLPL,2023,8,rendah,0
MNCN_2021,MNCN,2021,8,netral,1
MNCN_2022,MNCN,2022,8,rendah,0
MNCN_2023,MNCN,2023,8,rendah,0
MOLI_2021,MOLI,2021,8,rendah,0
MOLI_2022,MOLI,2022,8,rendah,0
MOLI_2023,MOLI,2023,8,tinggi,2
MPPA_2021,MPPA,2021,8,rendah,0
MPPA_2022,MPPA,2022,8,rendah,0
MPPA_2023,MPPA,2023,8,rendah,0
MTFN_2022,MTFN,2022,8,netral,1
PBID_2021,PBID,2021,8,netral,1
PBID_2022,PBID,2022,8,netral,1
PBID_2023,PBID,2023,8,tinggi,2
PCAR_2021,PCAR,2021,8,rendah,0
PCAR_2022,PCAR,2022,8,rendah,0
PCAR_2023,PCAR,2023,8,netral,1
PGJO_2022,PGJO,2022,8,tinggi,2
PGJO_2023,PGJO,2023,8,netral,1
PJAA_2021,PJAA,2021,8,tinggi,2
PJAA_2022,PJAA,2022,8,tinggi,2
PJAA_2023,PJAA,2023,8,rendah,0
PLIN_2021,PLIN,2021,8,rendah,0
PLIN_2022,PLIN,2022,8,netral,1
PLIN_2023,PLIN,2023,8,tinggi,2
POLU_2021,POLU,2021,8,tinggi,2
POLU_2022,POLU,2022,8,rendah,0
POLU_2023,POLU,2023,8,tinggi,2
POSA_2021,POSA,2021,8,netral,1
POSA_2022,POSA,2022,8,netral,1
POSA_2023,POSA,2023,8,netral,1
ROTI_2021,ROTI,2021,8,netral,1
ROTI_2022,ROTI,2022,8,netral,1
ROTI_2023,ROTI,2023,8,rendah,0
SATU_2021,SATU,2021,8,tinggi,2
SATU_2022,SATU,2022,8,rendah,0
SATU_2023,SATU,2023,8,tinggi,2
SLIS_2022,SLIS,2022,8,rendah,0
SLIS_2023,SLIS,2023,8,rendah,0
SMBR_2021,SMBR,2021,8,rendah,0
SMBR_2022,SMBR,2022,8,rendah,0
SMBR_2023,SMBR,2023,8,rendah,0
TFAS_2022,TFAS,2022,8,rendah,0
TGKA_2021,TGKA,2021,8,netral,1
TGKA_2022,TGKA,2022,8,netral,1
TGKA_2023,TGKA,2023,8,netral,1
TRUK_2021,TRUK,2021,8,tinggi,2
TRUK_2022,TRUK,2022,8,rendah,0
TRUK_2023,TRUK,2023,8,rendah,0
UANG_2023,UANG,2023,8,tinggi,2
WTON_2021,WTON,2021,8,rendah,0
WTON_2022,WTON,2022,8,rendah,0
WTON_2023,WTON,2023,8,rendah,0
ACST_2021,ACST,2021,9,rendah,0
ACST_2022,ACST,2022,9,rendah,0
ACST_2023,ACST,2023,9,rendah,0
ANJT_2021,ANJT,2021,9,tinggi,2
ANJT_2022,ANJT,2022,9,rendah,0
APEX_2021,APEX,2021,9,rendah,0
APEX_2022,APEX,2022,9,rendah,0
APEX_2023,APEX,2023,9,rendah,0
ARKA_2022,ARKA,2022,9,netral,1
ARKA_2023,ARKA,2023,9,rendah,0
ASSA_2021,ASSA,2021,9,rendah,0
ASSA_2022,ASSA,2022,9,rendah,0
ASSA_2023,ASSA,2023,9,rendah,0
AYLS_2022,AYLS,2022,9,rendah,0
AYLS_2023,AYLS,2023,9,rendah,0
BALI_2022,BALI,2022,9,netral,1
BALI_2023,BALI,2023,9,tinggi,2
BIKA_2021,BIKA,2021,9,rendah,0
BIKA_2022,BIKA,2022,9,rendah,0
BIKA_2023,BIKA,2023,9,rendah,0
BIRD_2021,BIRD,2021,9,tinggi,2
BIRD_2022,BIRD,2022,9,tinggi,2
BIRD_2023,BIRD,2023,9,rendah,0
BRAM_2021,BRAM,2021,9,tinggi,2
BRAM_2022,BRAM,2022,9,rendah,0
BRAM_2023,BRAM,2023,9,rendah,0
CARS_2022,CARS,2022,9,tinggi,2
CARS_2023,CARS,2023,9,netral,1
CTTH_2021,CTTH,2021,9,netral,1
CTTH_2022,CTTH,2022,9,netral,1
CTTH_2023,CTTH,2023,9,rendah,0
DWGL_2021,DWGL,2021,9,tinggi,2
DWGL_2022,DWGL,2022,9,rendah,0
DWGL_2023,DWGL,2023,9,rendah,0
EKAD_2021,EKAD,2021,9,netral,1
EKAD_2022,EKAD,2022,9,netral,1
EKAD_2023,EKAD,2023,9,rendah,0
ENVY_2022,ENVY,2022,9,netral,1
ENVY_2023,ENVY,2023,9,netral,1
EPAC_2023,EPAC,2023,9,rendah,0
EPMT_2022,EPMT,2022,9,netral,1
EPMT_2023,EPMT,2023,9,rendah,0
EXCL_2021,EXCL,2021,9,netral,1
EXCL_2022,EXCL,2022,9,rendah,0
EXCL_2023,EXCL,2023,9,tinggi,2
FORU_2021,FORU,2021,9,tinggi,2
FORU_2022,FORU,2022,9,rendah,0
GGRM_2021,GGRM,2021,9,rendah,0
GGRM_2022,GGRM,2022,9,rendah,0
GGRM_2023,GGRM,2023,9,rendah,0
GHON_2021,GHON,2021,9,netral,1
GHON_2022,GHON,2022,9,rendah,0
GHON_2023,GHON,2023,9,netral,1
GIAA_2021,GIAA,2021,9,netral,1
GIAA_2022,GIAA,2022,9,rendah,0
GIAA_2023,GIAA,2023,9,rendah,0
GZCO_2021,GZCO,2021,9,tinggi,2
GZCO_2022,GZCO,2022,9,rendah,0
GZCO_2023,GZCO,2023,9,netral,1
HDIT_2022,HDIT,2022,9,rendah,0
HDIT_2023,HDIT,2023,9,rendah,0
HOKI_2021,HOKI,2021,9,rendah,0
HOKI_2022,HOKI,2022,9,rendah,0
HOKI_2023,HOKI,2023,9,tinggi,2
IKAN_2022,IKAN,2022,9,rendah,0
IKAN_2023,IKAN,2023,9,rendah,0
IKBI_2022,IKBI,2022,9,netral,1
IKBI_2023,IKBI,2023,9,tinggi,2
INCF_2021,INCF,2021,9,rendah,0
INCF_2022,INCF,2022,9,netral,1
INCF_2023,INCF,2023,9,rendah,0
INDO_2022,INDO,2022,9,netral,1
INDO_2023,INDO,2023,9,netral,1
IPTV_2022,IPTV,2022,9,rendah,0
IPTV_2023,IPTV,2023,9,rendah,0
KAEF_2021,KAEF,2021,9,rendah,0
KAEF_2022,KAEF,2022,9,rendah,0
KAEF_2023,KAEF,2023,9,rendah,0
LPIN_2021,LPIN,2021,9,tinggi,2
LPIN_2022,LPIN,2022,9,netral,1
LPIN_2023,LPIN,2023,9,rendah,0
META_2021,META,2021,9,netral,1
META_2022,META,2022,9,netral,1
META_2023,META,2023,9,tinggi,2
MKPI_2021,MKPI,2021,9,netral,1
MKPI_2022,MKPI,2022,9,tinggi,2
MKPI_2023,MKPI,2023,9,netral,1
MMLP_2021,MMLP,2021,9,rendah,0
MMLP_2022,MMLP,2022,9,netral,1
MMLP_2023,MMLP,2023,9,rendah,0
MTDL_2021,MTDL,2021,9,tinggi,2
MTDL_2022,MTDL,2022,9,rendah,0
MTDL_2023,MTDL,2023,9,netral,1
NIKL_2021,NIKL,2021,9,rendah,0
NIKL_2022,NIKL,2022,9,rendah,0
NIKL_2023,NIKL,2023,9,rendah,0
PGLI_2021,PGLI,2021,9,rendah,0
PGLI_2023,PGLI,2023,9,rendah,0
PPRO_2021,PPRO,2021,9,rendah,0
PPRO_2022,PPRO,2022,9,netral,1
PPRO_2023,PPRO,2023,9,rendah,0
PRIM_2021,PRIM,2021,9,rendah,0
PRIM_2022,PRIM,2022,9,rendah,0
PRIM_2023,PRIM,2023,9,rendah,0
PURE_2022,PURE,2022,9,netral,1
PURE_2023,PURE,2023,9,netral,1
PZZA_2021,PZZA,2021,9,rendah,0
PZZA_2022,PZZA,2022,9,rendah,0
PZZA_2023,PZZA,2023,9,rendah,0
RAJA_2021,RAJA,2021,9,tinggi,2
RAJA_2022,RAJA,2022,9,tinggi,2
RAJA_2023,RAJA,2023,9,tinggi,2
ROCK_2023,ROCK,2023,9,tinggi,2
SMKL_2022,SMKL,2022,9,rendah,0
SMKL_2023,SMKL,2023,9,rendah,0
SRIL_2021,SRIL,2021,9,netral,1
SRIL_2022,SRIL,2022,9,netral,1
SRIL_2023,SRIL,2023,9,netral,1
SUPR_2021,SUPR,2021,9,tinggi,2
SUPR_2022,SUPR,2022,9,netral,1
SUPR_2023,SUPR,2023,9,tinggi,2
TAMA_2023,TAMA,2023,9,rendah,0
TFCO_2021,TFCO,2021,9,netral,1
TFCO_2022,TFCO,2022,9,rendah,0
TFCO_2023,TFCO,2023,9,netral,1
TGRA_2021,TGRA,2021,9,rendah,0
TGRA_2022,TGRA,2022,9,rendah,0
TGRA_2023,TGRA,2023,9,rendah,0
TOPS_2021,TOPS,2021,9,netral,1
TOPS_2023,TOPS,2023,9,rendah,0
UCID_2022,UCID,2022,9,netral,1
UCID_2023,UCID,2023,9,rendah,0
UNIC_2021,UNIC,2021,9,tinggi,2
UNIC_2022,UNIC,2022,9,rendah,0
UNIC_2023,UNIC,2023,9,netral,1
UNVR_2021,UNVR,2021,9,netral,1
UNVR_2022,UNVR,2022,9,rendah,0
UNVR_2023,UNVR,2023,9,rendah,0
WIIM_2021,WIIM,2021,9,rendah,0
WIIM_2022,WIIM,2022,9,tinggi,2
WIIM_2023,WIIM,2023,9,rendah,0
BISI_2021,BISI,2021,99,tinggi,2
BISI_2022,BISI,2022,99,netral,1
MGLV_2023,MGLV,2023,99,tinggi,2
